source_id,raw_latitude,raw_longitude,reason
15596,,,invalid_or_unknown_coordinate_system
15597,,,invalid_or_unknown_coordinate_system
15598,,,invalid_or_unknown_coordinate_system
15599,,,invalid_or_unknown_coordinate_system
15600,,,invalid_or_unknown_coordinate_system
15601,,,invalid_or_unknown_coordinate_system
15603,,,invalid_or_unknown_coordinate_system
15604,,,invalid_or_unknown_coordinate_system
15605,,,invalid_or_unknown_coordinate_system
15606,,,invalid_or_unknown_coordinate_system
15607,,,invalid_or_unknown_coordinate_system
15608,,,invalid_or_unknown_coordinate_system
15609,,,invalid_or_unknown_coordinate_system
15610,,,invalid_or_unknown_coordinate_system
15611,,,invalid_or_unknown_coordinate_system
15612,,,invalid_or_unknown_coordinate_system
15613,,,invalid_or_unknown_coordinate_system
15614,,,invalid_or_unknown_coordinate_system
15615,,,invalid_or_unknown_coordinate_system
15616,,,invalid_or_unknown_coordinate_system
15618,,,invalid_or_unknown_coordinate_system
15619,,,invalid_or_unknown_coordinate_system
15620,,,invalid_or_unknown_coordinate_system
15621,,,invalid_or_unknown_coordinate_system
15622,,,invalid_or_unknown_coordinate_system
15623,,,invalid_or_unknown_coordinate_system
15624,,,invalid_or_unknown_coordinate_system
15625,,,invalid_or_unknown_coordinate_system
15626,,,invalid_or_unknown_coordinate_system
15627,,,invalid_or_unknown_coordinate_system
15628,,,invalid_or_unknown_coordinate_system
15629,,,invalid_or_unknown_coordinate_system
15630,,,invalid_or_unknown_coordinate_system
15631,,,invalid_or_unknown_coordinate_system
15632,,,invalid_or_unknown_coordinate_system
15633,,,invalid_or_unknown_coordinate_system
15634,,,invalid_or_unknown_coordinate_system
15635,,,invalid_or_unknown_coordinate_system
15636,,,invalid_or_unknown_coordinate_system
15637,,,invalid_or_unknown_coordinate_system
15638,,,invalid_or_unknown_coordinate_system
15639,,,invalid_or_unknown_coordinate_system
15640,,,invalid_or_unknown_coordinate_system
15641,,,invalid_or_unknown_coordinate_system
15642,,,invalid_or_unknown_coordinate_system
15643,,,invalid_or_unknown_coordinate_system
15644,,,invalid_or_unknown_coordinate_system
15645,,,invalid_or_unknown_coordinate_system
15646,,,invalid_or_unknown_coordinate_system
15647,,,invalid_or_unknown_coordinate_system
15648,,,invalid_or_unknown_coordinate_system
15649,,,invalid_or_unknown_coordinate_system
15650,,,invalid_or_unknown_coordinate_system
15651,,,invalid_or_unknown_coordinate_system
15652,,,invalid_or_unknown_coordinate_system
15653,,,invalid_or_unknown_coordinate_system
15654,,,invalid_or_unknown_coordinate_system
15655,,,invalid_or_unknown_coordinate_system
15656,,,invalid_or_unknown_coordinate_system
15657,,,invalid_or_unknown_coordinate_system
15658,,,invalid_or_unknown_coordinate_system
15659,,,invalid_or_unknown_coordinate_system
15660,,,invalid_or_unknown_coordinate_system
15661,,,invalid_or_unknown_coordinate_system
15662,,,invalid_or_unknown_coordinate_system
15663,,,invalid_or_unknown_coordinate_system
15664,,,invalid_or_unknown_coordinate_system
15665,,,invalid_or_unknown_coordinate_system
15667,,,invalid_or_unknown_coordinate_system
15668,,,invalid_or_unknown_coordinate_system
15669,,,invalid_or_unknown_coordinate_system
15670,,,invalid_or_unknown_coordinate_system
15671,,,invalid_or_unknown_coordinate_system
15672,,,invalid_or_unknown_coordinate_system
15673,,,invalid_or_unknown_coordinate_system
15674,,,invalid_or_unknown_coordinate_system
15675,,,invalid_or_unknown_coordinate_system
15676,,,invalid_or_unknown_coordinate_system
15677,,,invalid_or_unknown_coordinate_system
15678,,,invalid_or_unknown_coordinate_system
15679,,,invalid_or_unknown_coordinate_system
15680,,,invalid_or_unknown_coordinate_system
15681,,,invalid_or_unknown_coordinate_system
15682,,,invalid_or_unknown_coordinate_system
15683,,,invalid_or_unknown_coordinate_system
15684,,,invalid_or_unknown_coordinate_system
15685,,,invalid_or_unknown_coordinate_system
15688,,,invalid_or_unknown_coordinate_system
15689,,,invalid_or_unknown_coordinate_system
15690,,,invalid_or_unknown_coordinate_system
15691,,,invalid_or_unknown_coordinate_system
15692,,,invalid_or_unknown_coordinate_system
15693,,,invalid_or_unknown_coordinate_system
15694,,,invalid_or_unknown_coordinate_system
15695,,,invalid_or_unknown_coordinate_system
15696,,,invalid_or_unknown_coordinate_system
15697,,,invalid_or_unknown_coordinate_system
15698,,,invalid_or_unknown_coordinate_system
15699,,,invalid_or_unknown_coordinate_system
15700,,,invalid_or_unknown_coordinate_system
15701,,,invalid_or_unknown_coordinate_system
15702,,,invalid_or_unknown_coordinate_system
15703,,,invalid_or_unknown_coordinate_system
15704,,,invalid_or_unknown_coordinate_system
15705,,,invalid_or_unknown_coordinate_system
15706,,,invalid_or_unknown_coordinate_system
15707,,,invalid_or_unknown_coordinate_system
15708,,,invalid_or_unknown_coordinate_system
15709,,,invalid_or_unknown_coordinate_system
15710,,,invalid_or_unknown_coordinate_system
15711,,,invalid_or_unknown_coordinate_system
15712,,,invalid_or_unknown_coordinate_system
15713,,,invalid_or_unknown_coordinate_system
15714,,,invalid_or_unknown_coordinate_system
15715,,,invalid_or_unknown_coordinate_system
15716,,,invalid_or_unknown_coordinate_system
15717,,,invalid_or_unknown_coordinate_system
15718,,,invalid_or_unknown_coordinate_system
15719,,,invalid_or_unknown_coordinate_system
15720,,,invalid_or_unknown_coordinate_system
15721,,,invalid_or_unknown_coordinate_system
15722,,,invalid_or_unknown_coordinate_system
15723,,,invalid_or_unknown_coordinate_system
15724,,,invalid_or_unknown_coordinate_system
15725,,,invalid_or_unknown_coordinate_system
15726,,,invalid_or_unknown_coordinate_system
15727,,,invalid_or_unknown_coordinate_system
15728,,,invalid_or_unknown_coordinate_system
15729,,,invalid_or_unknown_coordinate_system
15730,,,invalid_or_unknown_coordinate_system
15731,,,invalid_or_unknown_coordinate_system
15732,,,invalid_or_unknown_coordinate_system
15733,,,invalid_or_unknown_coordinate_system
15734,,,invalid_or_unknown_coordinate_system
15735,,,invalid_or_unknown_coordinate_system
15736,,,invalid_or_unknown_coordinate_system
15737,,,invalid_or_unknown_coordinate_system
15738,,,invalid_or_unknown_coordinate_system
15739,,,invalid_or_unknown_coordinate_system
15740,,,invalid_or_unknown_coordinate_system
15741,,,invalid_or_unknown_coordinate_system
15742,,,invalid_or_unknown_coordinate_system
15743,,,invalid_or_unknown_coordinate_system
15744,,,invalid_or_unknown_coordinate_system
15745,,,invalid_or_unknown_coordinate_system
15746,,,invalid_or_unknown_coordinate_system
15747,,,invalid_or_unknown_coordinate_system
15748,,,invalid_or_unknown_coordinate_system
15749,,,invalid_or_unknown_coordinate_system
15750,,,invalid_or_unknown_coordinate_system
15751,,,invalid_or_unknown_coordinate_system
15752,,,invalid_or_unknown_coordinate_system
15753,,,invalid_or_unknown_coordinate_system
15754,,,invalid_or_unknown_coordinate_system
15755,,,invalid_or_unknown_coordinate_system
15756,,,invalid_or_unknown_coordinate_system
15757,,,invalid_or_unknown_coordinate_system
15758,,,invalid_or_unknown_coordinate_system
15759,,,invalid_or_unknown_coordinate_system
15760,,,invalid_or_unknown_coordinate_system
15761,,,invalid_or_unknown_coordinate_system
15762,,,invalid_or_unknown_coordinate_system
15763,,,invalid_or_unknown_coordinate_system
15764,,,invalid_or_unknown_coordinate_system
15765,,,invalid_or_unknown_coordinate_system
15766,,,invalid_or_unknown_coordinate_system
15767,,,invalid_or_unknown_coordinate_system
15768,,,invalid_or_unknown_coordinate_system
15769,,,invalid_or_unknown_coordinate_system
15770,,,invalid_or_unknown_coordinate_system
15771,,,invalid_or_unknown_coordinate_system
15772,,,invalid_or_unknown_coordinate_system
15773,,,invalid_or_unknown_coordinate_system
15774,,,invalid_or_unknown_coordinate_system
15775,,,invalid_or_unknown_coordinate_system
15776,,,invalid_or_unknown_coordinate_system
15777,,,invalid_or_unknown_coordinate_system
15778,,,invalid_or_unknown_coordinate_system
15779,,,invalid_or_unknown_coordinate_system
15780,,,invalid_or_unknown_coordinate_system
15781,,,invalid_or_unknown_coordinate_system
15782,,,invalid_or_unknown_coordinate_system
15783,,,invalid_or_unknown_coordinate_system
15784,,,invalid_or_unknown_coordinate_system
15785,,,invalid_or_unknown_coordinate_system
15786,,,invalid_or_unknown_coordinate_system
15787,,,invalid_or_unknown_coordinate_system
15788,,,invalid_or_unknown_coordinate_system
15789,,,invalid_or_unknown_coordinate_system
15790,,,invalid_or_unknown_coordinate_system
15791,,,invalid_or_unknown_coordinate_system
15792,,,invalid_or_unknown_coordinate_system
15793,,,invalid_or_unknown_coordinate_system
15794,,,invalid_or_unknown_coordinate_system
15795,,,invalid_or_unknown_coordinate_system
15796,,,invalid_or_unknown_coordinate_system
15797,,,invalid_or_unknown_coordinate_system
15798,,,invalid_or_unknown_coordinate_system
15799,,,invalid_or_unknown_coordinate_system
15800,,,invalid_or_unknown_coordinate_system
15801,,,invalid_or_unknown_coordinate_system
15802,,,invalid_or_unknown_coordinate_system
15803,,,invalid_or_unknown_coordinate_system
15804,,,invalid_or_unknown_coordinate_system
15805,,,invalid_or_unknown_coordinate_system
15806,,,invalid_or_unknown_coordinate_system
15807,,,invalid_or_unknown_coordinate_system
15808,,,invalid_or_unknown_coordinate_system
15809,,,invalid_or_unknown_coordinate_system
15810,,,invalid_or_unknown_coordinate_system
15811,,,invalid_or_unknown_coordinate_system
15813,,,invalid_or_unknown_coordinate_system
15814,,,invalid_or_unknown_coordinate_system
15815,,,invalid_or_unknown_coordinate_system
15816,,,invalid_or_unknown_coordinate_system
15817,,,invalid_or_unknown_coordinate_system
15818,,,invalid_or_unknown_coordinate_system
15820,,,invalid_or_unknown_coordinate_system
15821,,,invalid_or_unknown_coordinate_system
15822,,,invalid_or_unknown_coordinate_system
15823,,,invalid_or_unknown_coordinate_system
15824,,,invalid_or_unknown_coordinate_system
15825,,,invalid_or_unknown_coordinate_system
15826,,,invalid_or_unknown_coordinate_system
15827,,,invalid_or_unknown_coordinate_system
15828,,,invalid_or_unknown_coordinate_system
15829,,,invalid_or_unknown_coordinate_system
15830,,,invalid_or_unknown_coordinate_system
15831,,,invalid_or_unknown_coordinate_system
15832,,,invalid_or_unknown_coordinate_system
15833,,,invalid_or_unknown_coordinate_system
15834,,,invalid_or_unknown_coordinate_system
15835,,,invalid_or_unknown_coordinate_system
15836,,,invalid_or_unknown_coordinate_system
15837,,,invalid_or_unknown_coordinate_system
15838,,,invalid_or_unknown_coordinate_system
15839,,,invalid_or_unknown_coordinate_system
15840,,,invalid_or_unknown_coordinate_system
15841,,,invalid_or_unknown_coordinate_system
15842,,,invalid_or_unknown_coordinate_system
15843,,,invalid_or_unknown_coordinate_system
15844,,,invalid_or_unknown_coordinate_system
15845,,,invalid_or_unknown_coordinate_system
15846,,,invalid_or_unknown_coordinate_system
15847,,,invalid_or_unknown_coordinate_system
15848,,,invalid_or_unknown_coordinate_system
15849,,,invalid_or_unknown_coordinate_system
15850,,,invalid_or_unknown_coordinate_system
15852,,,invalid_or_unknown_coordinate_system
15853,,,invalid_or_unknown_coordinate_system
15854,,,invalid_or_unknown_coordinate_system
15855,,,invalid_or_unknown_coordinate_system
15856,,,invalid_or_unknown_coordinate_system
15857,,,invalid_or_unknown_coordinate_system
15858,,,invalid_or_unknown_coordinate_system
15859,,,invalid_or_unknown_coordinate_system
15860,,,invalid_or_unknown_coordinate_system
15861,,,invalid_or_unknown_coordinate_system
15862,,,invalid_or_unknown_coordinate_system
15863,,,invalid_or_unknown_coordinate_system
15864,,,invalid_or_unknown_coordinate_system
15865,,,invalid_or_unknown_coordinate_system
15866,,,invalid_or_unknown_coordinate_system
15867,,,invalid_or_unknown_coordinate_system
15868,,,invalid_or_unknown_coordinate_system
15869,,,invalid_or_unknown_coordinate_system
15870,,,invalid_or_unknown_coordinate_system
15871,,,invalid_or_unknown_coordinate_system
15872,,,invalid_or_unknown_coordinate_system
15873,,,invalid_or_unknown_coordinate_system
15874,,,invalid_or_unknown_coordinate_system
15875,,,invalid_or_unknown_coordinate_system
15876,,,invalid_or_unknown_coordinate_system
15878,,,invalid_or_unknown_coordinate_system
15879,,,invalid_or_unknown_coordinate_system
15880,,,invalid_or_unknown_coordinate_system
15881,,,invalid_or_unknown_coordinate_system
15882,,,invalid_or_unknown_coordinate_system
15883,,,invalid_or_unknown_coordinate_system
15884,,,invalid_or_unknown_coordinate_system
15885,,,invalid_or_unknown_coordinate_system
15886,,,invalid_or_unknown_coordinate_system
15887,,,invalid_or_unknown_coordinate_system
15888,,,invalid_or_unknown_coordinate_system
15889,,,invalid_or_unknown_coordinate_system
15890,,,invalid_or_unknown_coordinate_system
15891,,,invalid_or_unknown_coordinate_system
15892,,,invalid_or_unknown_coordinate_system
15893,,,invalid_or_unknown_coordinate_system
15894,,,invalid_or_unknown_coordinate_system
15895,,,invalid_or_unknown_coordinate_system
15896,,,invalid_or_unknown_coordinate_system
15897,,,invalid_or_unknown_coordinate_system
15898,,,invalid_or_unknown_coordinate_system
15899,,,invalid_or_unknown_coordinate_system
15900,,,invalid_or_unknown_coordinate_system
15901,,,invalid_or_unknown_coordinate_system
15902,,,invalid_or_unknown_coordinate_system
15903,,,invalid_or_unknown_coordinate_system
15904,,,invalid_or_unknown_coordinate_system
15905,,,invalid_or_unknown_coordinate_system
15906,,,invalid_or_unknown_coordinate_system
15907,,,invalid_or_unknown_coordinate_system
15908,,,invalid_or_unknown_coordinate_system
15909,,,invalid_or_unknown_coordinate_system
15910,,,invalid_or_unknown_coordinate_system
15911,,,invalid_or_unknown_coordinate_system
15912,,,invalid_or_unknown_coordinate_system
15913,,,invalid_or_unknown_coordinate_system
15914,,,invalid_or_unknown_coordinate_system
15915,,,invalid_or_unknown_coordinate_system
15916,,,invalid_or_unknown_coordinate_system
15917,,,invalid_or_unknown_coordinate_system
15918,,,invalid_or_unknown_coordinate_system
15919,,,invalid_or_unknown_coordinate_system
15920,,,invalid_or_unknown_coordinate_system
15921,,,invalid_or_unknown_coordinate_system
15922,,,invalid_or_unknown_coordinate_system
15923,,,invalid_or_unknown_coordinate_system
15924,,,invalid_or_unknown_coordinate_system
15926,,,invalid_or_unknown_coordinate_system
15927,,,invalid_or_unknown_coordinate_system
15928,,,invalid_or_unknown_coordinate_system
15929,,,invalid_or_unknown_coordinate_system
15930,,,invalid_or_unknown_coordinate_system
15931,,,invalid_or_unknown_coordinate_system
15932,,,invalid_or_unknown_coordinate_system
15933,,,invalid_or_unknown_coordinate_system
15934,,,invalid_or_unknown_coordinate_system
15935,,,invalid_or_unknown_coordinate_system
15936,,,invalid_or_unknown_coordinate_system
15937,,,invalid_or_unknown_coordinate_system
15938,,,invalid_or_unknown_coordinate_system
15939,,,invalid_or_unknown_coordinate_system
15940,,,invalid_or_unknown_coordinate_system
15941,,,invalid_or_unknown_coordinate_system
15942,,,invalid_or_unknown_coordinate_system
15943,,,invalid_or_unknown_coordinate_system
15944,,,invalid_or_unknown_coordinate_system
15945,,,invalid_or_unknown_coordinate_system
15946,,,invalid_or_unknown_coordinate_system
15947,,,invalid_or_unknown_coordinate_system
15948,,,invalid_or_unknown_coordinate_system
15949,,,invalid_or_unknown_coordinate_system
15951,,,invalid_or_unknown_coordinate_system
15952,,,invalid_or_unknown_coordinate_system
15953,,,invalid_or_unknown_coordinate_system
15954,,,invalid_or_unknown_coordinate_system
15955,,,invalid_or_unknown_coordinate_system
15956,,,invalid_or_unknown_coordinate_system
15957,,,invalid_or_unknown_coordinate_system
15958,,,invalid_or_unknown_coordinate_system
15959,,,invalid_or_unknown_coordinate_system
15960,,,invalid_or_unknown_coordinate_system
15961,,,invalid_or_unknown_coordinate_system
15963,,,invalid_or_unknown_coordinate_system
15964,,,invalid_or_unknown_coordinate_system
15965,,,invalid_or_unknown_coordinate_system
15966,,,invalid_or_unknown_coordinate_system
15967,,,invalid_or_unknown_coordinate_system
15968,,,invalid_or_unknown_coordinate_system
15969,,,invalid_or_unknown_coordinate_system
15970,,,invalid_or_unknown_coordinate_system
15971,,,invalid_or_unknown_coordinate_system
15972,,,invalid_or_unknown_coordinate_system
15973,,,invalid_or_unknown_coordinate_system
15974,,,invalid_or_unknown_coordinate_system
15975,,,invalid_or_unknown_coordinate_system
15976,,,invalid_or_unknown_coordinate_system
15977,,,invalid_or_unknown_coordinate_system
15978,,,invalid_or_unknown_coordinate_system
15979,,,invalid_or_unknown_coordinate_system
15980,,,invalid_or_unknown_coordinate_system
15981,,,invalid_or_unknown_coordinate_system
15982,,,invalid_or_unknown_coordinate_system
15983,,,invalid_or_unknown_coordinate_system
15984,,,invalid_or_unknown_coordinate_system
15985,,,invalid_or_unknown_coordinate_system
15986,,,invalid_or_unknown_coordinate_system
15988,,,invalid_or_unknown_coordinate_system
15989,,,invalid_or_unknown_coordinate_system
15990,,,invalid_or_unknown_coordinate_system
15991,,,invalid_or_unknown_coordinate_system
15992,,,invalid_or_unknown_coordinate_system
15993,,,invalid_or_unknown_coordinate_system
15994,,,invalid_or_unknown_coordinate_system
15995,,,invalid_or_unknown_coordinate_system
15997,,,invalid_or_unknown_coordinate_system
15998,,,invalid_or_unknown_coordinate_system
15999,,,invalid_or_unknown_coordinate_system
16000,,,invalid_or_unknown_coordinate_system
16001,,,invalid_or_unknown_coordinate_system
16002,,,invalid_or_unknown_coordinate_system
16003,,,invalid_or_unknown_coordinate_system
16004,,,invalid_or_unknown_coordinate_system
16005,,,invalid_or_unknown_coordinate_system
16006,,,invalid_or_unknown_coordinate_system
16007,,,invalid_or_unknown_coordinate_system
16008,,,invalid_or_unknown_coordinate_system
16009,,,invalid_or_unknown_coordinate_system
16010,,,invalid_or_unknown_coordinate_system
16011,,,invalid_or_unknown_coordinate_system
16012,,,invalid_or_unknown_coordinate_system
16013,,,invalid_or_unknown_coordinate_system
16014,,,invalid_or_unknown_coordinate_system
16015,,,invalid_or_unknown_coordinate_system
16016,,,invalid_or_unknown_coordinate_system
16017,,,invalid_or_unknown_coordinate_system
16018,,,invalid_or_unknown_coordinate_system
16019,,,invalid_or_unknown_coordinate_system
16020,,,invalid_or_unknown_coordinate_system
16021,,,invalid_or_unknown_coordinate_system
16022,,,invalid_or_unknown_coordinate_system
16023,,,invalid_or_unknown_coordinate_system
16025,,,invalid_or_unknown_coordinate_system
16026,,,invalid_or_unknown_coordinate_system
16027,,,invalid_or_unknown_coordinate_system
16028,,,invalid_or_unknown_coordinate_system
16029,,,invalid_or_unknown_coordinate_system
16030,,,invalid_or_unknown_coordinate_system
16031,,,invalid_or_unknown_coordinate_system
16032,,,invalid_or_unknown_coordinate_system
16033,,,invalid_or_unknown_coordinate_system
16034,,,invalid_or_unknown_coordinate_system
16035,,,invalid_or_unknown_coordinate_system
16037,,,invalid_or_unknown_coordinate_system
16038,,,invalid_or_unknown_coordinate_system
16039,,,invalid_or_unknown_coordinate_system
16040,,,invalid_or_unknown_coordinate_system
16041,,,invalid_or_unknown_coordinate_system
16042,,,invalid_or_unknown_coordinate_system
16043,,,invalid_or_unknown_coordinate_system
16044,,,invalid_or_unknown_coordinate_system
16045,,,invalid_or_unknown_coordinate_system
16047,,,invalid_or_unknown_coordinate_system
16048,,,invalid_or_unknown_coordinate_system
16049,,,invalid_or_unknown_coordinate_system
16050,,,invalid_or_unknown_coordinate_system
16051,,,invalid_or_unknown_coordinate_system
16052,,,invalid_or_unknown_coordinate_system
16053,,,invalid_or_unknown_coordinate_system
16054,,,invalid_or_unknown_coordinate_system
16055,,,invalid_or_unknown_coordinate_system
16056,,,invalid_or_unknown_coordinate_system
16057,,,invalid_or_unknown_coordinate_system
16058,,,invalid_or_unknown_coordinate_system
16059,,,invalid_or_unknown_coordinate_system
16060,,,invalid_or_unknown_coordinate_system
16061,,,invalid_or_unknown_coordinate_system
16062,,,invalid_or_unknown_coordinate_system
16063,,,invalid_or_unknown_coordinate_system
16064,,,invalid_or_unknown_coordinate_system
16065,,,invalid_or_unknown_coordinate_system
16066,,,invalid_or_unknown_coordinate_system
16067,,,invalid_or_unknown_coordinate_system
16068,,,invalid_or_unknown_coordinate_system
16069,,,invalid_or_unknown_coordinate_system
16070,,,invalid_or_unknown_coordinate_system
16071,,,invalid_or_unknown_coordinate_system
16072,,,invalid_or_unknown_coordinate_system
16073,,,invalid_or_unknown_coordinate_system
16074,,,invalid_or_unknown_coordinate_system
16075,,,invalid_or_unknown_coordinate_system
16076,,,invalid_or_unknown_coordinate_system
16077,,,invalid_or_unknown_coordinate_system
16078,,,invalid_or_unknown_coordinate_system
16079,,,invalid_or_unknown_coordinate_system
16080,,,invalid_or_unknown_coordinate_system
16081,,,invalid_or_unknown_coordinate_system
16082,,,invalid_or_unknown_coordinate_system
16083,,,invalid_or_unknown_coordinate_system
16084,,,invalid_or_unknown_coordinate_system
16086,,,invalid_or_unknown_coordinate_system
16087,,,invalid_or_unknown_coordinate_system
16088,,,invalid_or_unknown_coordinate_system
16089,,,invalid_or_unknown_coordinate_system
16090,,,invalid_or_unknown_coordinate_system
16091,,,invalid_or_unknown_coordinate_system
16092,,,invalid_or_unknown_coordinate_system
16093,,,invalid_or_unknown_coordinate_system
16094,,,invalid_or_unknown_coordinate_system
16095,,,invalid_or_unknown_coordinate_system
16096,,,invalid_or_unknown_coordinate_system
16097,,,invalid_or_unknown_coordinate_system
16098,,,invalid_or_unknown_coordinate_system
16099,,,invalid_or_unknown_coordinate_system
16100,,,invalid_or_unknown_coordinate_system
16101,,,invalid_or_unknown_coordinate_system
16102,,,invalid_or_unknown_coordinate_system
16103,,,invalid_or_unknown_coordinate_system
16104,,,invalid_or_unknown_coordinate_system
16105,,,invalid_or_unknown_coordinate_system
16106,,,invalid_or_unknown_coordinate_system
16107,,,invalid_or_unknown_coordinate_system
16108,,,invalid_or_unknown_coordinate_system
16109,,,invalid_or_unknown_coordinate_system
16110,,,invalid_or_unknown_coordinate_system
16111,,,invalid_or_unknown_coordinate_system
16112,,,invalid_or_unknown_coordinate_system
16113,,,invalid_or_unknown_coordinate_system
16114,,,invalid_or_unknown_coordinate_system
16115,,,invalid_or_unknown_coordinate_system
16116,,,invalid_or_unknown_coordinate_system
16117,,,invalid_or_unknown_coordinate_system
16118,,,invalid_or_unknown_coordinate_system
16119,,,invalid_or_unknown_coordinate_system
16120,,,invalid_or_unknown_coordinate_system
16121,,,invalid_or_unknown_coordinate_system
16122,,,invalid_or_unknown_coordinate_system
16123,,,invalid_or_unknown_coordinate_system
16124,,,invalid_or_unknown_coordinate_system
16125,,,invalid_or_unknown_coordinate_system
16126,,,invalid_or_unknown_coordinate_system
16127,,,invalid_or_unknown_coordinate_system
16128,,,invalid_or_unknown_coordinate_system
16129,,,invalid_or_unknown_coordinate_system
16130,,,invalid_or_unknown_coordinate_system
16131,,,invalid_or_unknown_coordinate_system
16132,,,invalid_or_unknown_coordinate_system
16133,,,invalid_or_unknown_coordinate_system
16134,,,invalid_or_unknown_coordinate_system
16135,,,invalid_or_unknown_coordinate_system
16136,,,invalid_or_unknown_coordinate_system
16137,,,invalid_or_unknown_coordinate_system
16138,,,invalid_or_unknown_coordinate_system
16139,,,invalid_or_unknown_coordinate_system
16140,,,invalid_or_unknown_coordinate_system
16141,,,invalid_or_unknown_coordinate_system
16142,,,invalid_or_unknown_coordinate_system
16144,,,invalid_or_unknown_coordinate_system
16145,,,invalid_or_unknown_coordinate_system
16146,,,invalid_or_unknown_coordinate_system
16147,,,invalid_or_unknown_coordinate_system
16148,,,invalid_or_unknown_coordinate_system
16149,,,invalid_or_unknown_coordinate_system
16150,,,invalid_or_unknown_coordinate_system
16151,,,invalid_or_unknown_coordinate_system
16152,,,invalid_or_unknown_coordinate_system
16153,,,invalid_or_unknown_coordinate_system
16155,,,invalid_or_unknown_coordinate_system
16156,,,invalid_or_unknown_coordinate_system
16157,,,invalid_or_unknown_coordinate_system
16158,,,invalid_or_unknown_coordinate_system
16159,,,invalid_or_unknown_coordinate_system
16160,,,invalid_or_unknown_coordinate_system
16161,,,invalid_or_unknown_coordinate_system
16162,,,invalid_or_unknown_coordinate_system
16163,,,invalid_or_unknown_coordinate_system
16164,,,invalid_or_unknown_coordinate_system
16165,,,invalid_or_unknown_coordinate_system
16166,,,invalid_or_unknown_coordinate_system
16167,,,invalid_or_unknown_coordinate_system
16168,,,invalid_or_unknown_coordinate_system
16169,,,invalid_or_unknown_coordinate_system
16170,,,invalid_or_unknown_coordinate_system
16171,,,invalid_or_unknown_coordinate_system
16172,,,invalid_or_unknown_coordinate_system
16173,,,invalid_or_unknown_coordinate_system
16174,,,invalid_or_unknown_coordinate_system
16175,,,invalid_or_unknown_coordinate_system
16176,,,invalid_or_unknown_coordinate_system
16177,,,invalid_or_unknown_coordinate_system
16178,,,invalid_or_unknown_coordinate_system
16179,,,invalid_or_unknown_coordinate_system
16180,,,invalid_or_unknown_coordinate_system
16181,,,invalid_or_unknown_coordinate_system
16182,,,invalid_or_unknown_coordinate_system
16183,,,invalid_or_unknown_coordinate_system
16184,,,invalid_or_unknown_coordinate_system
16185,,,invalid_or_unknown_coordinate_system
16187,,,invalid_or_unknown_coordinate_system
16188,,,invalid_or_unknown_coordinate_system
16189,,,invalid_or_unknown_coordinate_system
16190,,,invalid_or_unknown_coordinate_system
16191,,,invalid_or_unknown_coordinate_system
16192,,,invalid_or_unknown_coordinate_system
16193,,,invalid_or_unknown_coordinate_system
16194,,,invalid_or_unknown_coordinate_system
16195,,,invalid_or_unknown_coordinate_system
16196,,,invalid_or_unknown_coordinate_system
16197,,,invalid_or_unknown_coordinate_system
16198,,,invalid_or_unknown_coordinate_system
16199,,,invalid_or_unknown_coordinate_system
16201,,,invalid_or_unknown_coordinate_system
16202,,,invalid_or_unknown_coordinate_system
16203,,,invalid_or_unknown_coordinate_system
16204,,,invalid_or_unknown_coordinate_system
16205,,,invalid_or_unknown_coordinate_system
16206,,,invalid_or_unknown_coordinate_system
16207,,,invalid_or_unknown_coordinate_system
16208,,,invalid_or_unknown_coordinate_system
16209,,,invalid_or_unknown_coordinate_system
16210,,,invalid_or_unknown_coordinate_system
16212,,,invalid_or_unknown_coordinate_system
16216,,,invalid_or_unknown_coordinate_system
16218,,,invalid_or_unknown_coordinate_system
16219,,,invalid_or_unknown_coordinate_system
16220,,,invalid_or_unknown_coordinate_system
16221,,,invalid_or_unknown_coordinate_system
16222,,,invalid_or_unknown_coordinate_system
16223,,,invalid_or_unknown_coordinate_system
16224,,,invalid_or_unknown_coordinate_system
16226,,,invalid_or_unknown_coordinate_system
16227,,,invalid_or_unknown_coordinate_system
16228,,,invalid_or_unknown_coordinate_system
16229,,,invalid_or_unknown_coordinate_system
16230,,,invalid_or_unknown_coordinate_system
16231,,,invalid_or_unknown_coordinate_system
16232,,,invalid_or_unknown_coordinate_system
16233,,,invalid_or_unknown_coordinate_system
16234,,,invalid_or_unknown_coordinate_system
16235,,,invalid_or_unknown_coordinate_system
16236,,,invalid_or_unknown_coordinate_system
16237,,,invalid_or_unknown_coordinate_system
16238,,,invalid_or_unknown_coordinate_system
16239,,,invalid_or_unknown_coordinate_system
16240,,,invalid_or_unknown_coordinate_system
16241,,,invalid_or_unknown_coordinate_system
16242,,,invalid_or_unknown_coordinate_system
16243,,,invalid_or_unknown_coordinate_system
16244,,,invalid_or_unknown_coordinate_system
16245,,,invalid_or_unknown_coordinate_system
16246,,,invalid_or_unknown_coordinate_system
16247,,,invalid_or_unknown_coordinate_system
16248,,,invalid_or_unknown_coordinate_system
16249,,,invalid_or_unknown_coordinate_system
16250,,,invalid_or_unknown_coordinate_system
16251,,,invalid_or_unknown_coordinate_system
16252,,,invalid_or_unknown_coordinate_system
16253,,,invalid_or_unknown_coordinate_system
16254,,,invalid_or_unknown_coordinate_system
16255,,,invalid_or_unknown_coordinate_system
16256,,,invalid_or_unknown_coordinate_system
16257,,,invalid_or_unknown_coordinate_system
16258,,,invalid_or_unknown_coordinate_system
